Transaction_ID,Transaction_Type,Category,Amount,Date,Season,Weather,Customer_ID,Incident_ID
1130,Expense,Staff Salary,-6159,2025-02-25,Winter,Windy,,
1131,Revenue,Rental,60,2025-02-25,Summer,Rainy,7851.0,
1132,Revenue,Ticket Sale,2800,2025-02-25,Summer,Rainy,6206.0,
1133,Expense,Equipment Maintenance,-421,2025-02-25,Summer,Sunny,,
1134,Expense,Ambulance Call,-1272,2025-02-25,Summer,Rainy,,810.0
1135,Expense,Equipment Maintenance,-593,2025-02-25,Winter,Snowy,,
1136,Expense,Staff Salary,-8493,2025-02-25,Summer,Sunny,,
1137,Revenue,Rental,90,2025-02-25,Summer,Rainy,2610.0,
1138,Expense,Equipment Maintenance,-506,2025-02-25,Summer,Rainy,,
1139,Expense,Staff Salary,-5133,2025-02-25,Winter,Sunny,,
1140,Expense,Staff Salary,-5301,2025-02-25,Winter,Snowy,,
1141,Revenue,Ticket Sale,4900,2025-02-25,Winter,Windy,6325.0,
1142,Expense,Staff Salary,-5910,2025-02-25,Winter,Snowy,,
1143,Revenue,Ticket Sale,320,2025-02-25,Summer,Windy,7066.0,
1144,Expense,Staff Salary,-5505,2025-02-25,Summer,Windy,,
1145,Expense,Equipment Maintenance,-413,2025-02-25,Winter,Snowy,,
1146,Revenue,Rental,30,2025-02-25,Summer,Windy,3870.0,
1147,Revenue,Rental,120,2025-02-25,Winter,Foggy,5800.0,
1148,Expense,Staff Salary,-8915,2025-02-25,Winter,Snowy,,
1149,Revenue,Rental,50,2025-02-25,Summer,Rainy,8268.0,
1150,Expense,Staff Salary,-7548,2025-02-25,Winter,Windy,,
1151,Revenue,Rental,315,2025-02-25,Winter,Foggy,5011.0,
1152,Revenue,Ticket Sale,3500,2025-02-25,Winter,Sunny,7657.0,
1153,Revenue,Ticket Sale,200,2025-02-25,Summer,Rainy,7833.0,
1154,Expense,Equipment Maintenance,-518,2025-02-25,Winter,Sunny,,
1155,Revenue,Ticket Sale,100,2025-02-25,Summer,Windy,5799.0,
1156,Expense,Equipment Maintenance,-827,2025-02-25,Winter,Foggy,,
1157,Revenue,Ticket Sale,320,2025-02-25,Summer,Rainy,2697.0,
1158,Revenue,Ticket Sale,100,2025-02-25,Summer,Windy,3768.0,
1159,Expense,Ambulance Call,-2077,2025-02-25,Summer,Windy,,262.0
1160,Revenue,Rental,160,2025-02-25,Winter,Windy,5333.0,
1161,Revenue,Ticket Sale,1400,2025-02-25,Summer,Windy,8507.0,
1162,Expense,Ambulance Call,-1585,2025-02-25,Summer,Sunny,,595.0
1163,Expense,Equipment Maintenance,-470,2025-02-25,Summer,Windy,,
1164,Expense,Ambulance Call,-2296,2025-02-25,Summer,Rainy,,485.0
1165,Revenue,Rental,135,2025-02-25,Winter,Snowy,9548.0,
1166,Expense,Ambulance Call,-1534,2025-02-25,Winter,Snowy,,639.0
1167,Revenue,Rental,90,2025-02-25,Summer,Rainy,5992.0,
1168,Expense,Ambulance Call,-1692,2025-02-25,Summer,Windy,,285.0
1169,Expense,Staff Salary,-7398,2025-02-25,Winter,Snowy,,
1170,Expense,Ambulance Call,-1107,2025-02-25,Summer,Rainy,,416.0
1171,Expense,Staff Salary,-5004,2025-02-25,Winter,Snowy,,
1172,Expense,Staff Salary,-6499,2025-02-25,Summer,Sunny,,
1173,Expense,Ambulance Call,-2229,2025-02-25,Winter,Foggy,,949.0
1174,Expense,Staff Salary,-4326,2025-02-25,Summer,Rainy,,
1175,Revenue,Rental,225,2025-02-25,Winter,Foggy,9209.0,
1176,Expense,Equipment Maintenance,-301,2025-02-25,Summer,Rainy,,
1177,Revenue,Rental,180,2025-02-25,Winter,Windy,8929.0,
1178,Expense,Ambulance Call,-1433,2025-02-25,Winter,Sunny,,414.0
1179,Revenue,Rental,30,2025-02-25,Summer,Sunny,3459.0,
1180,Expense,Ambulance Call,-2104,2025-02-25,Winter,Snowy,,921.0
1181,Revenue,Ticket Sale,160,2025-02-25,Summer,Windy,9587.0,
1182,Revenue,Ticket Sale,5600,2025-02-25,Winter,Foggy,7528.0,
1183,Expense,Staff Salary,-5861,2025-02-25,Winter,Foggy,,
1184,Expense,Staff Salary,-6920,2025-02-25,Winter,Foggy,,
1185,Expense,Equipment Maintenance,-639,2025-02-25,Winter,Sunny,,
1186,Expense,Ambulance Call,-1128,2025-02-25,Winter,Snowy,,322.0
1187,Expense,Equipment Maintenance,-737,2025-02-25,Winter,Snowy,,
1188,Expense,Staff Salary,-8846,2025-02-25,Winter,Sunny,,
1189,Expense,Ambulance Call,-1500,2025-02-25,Summer,Windy,,152.0
1190,Revenue,Rental,180,2025-02-25,Winter,Sunny,9561.0,
1191,Revenue,Rental,50,2025-02-25,Winter,Snowy,4996.0,
1192,Revenue,Ticket Sale,240,2025-02-25,Summer,Rainy,9797.0,
1193,Revenue,Ticket Sale,150,2025-02-25,Summer,Windy,4218.0,
1194,Revenue,Ticket Sale,720,2025-02-25,Winter,Windy,8799.0,
1195,Expense,Staff Salary,-7168,2025-02-25,Winter,Snowy,,
1196,Expense,Staff Salary,-8486,2025-02-25,Summer,Rainy,,
1197,Revenue,Ticket Sale,7700,2025-02-25,Winter,Windy,8252.0,
1198,Revenue,Ticket Sale,400,2025-02-25,Winter,Windy,5124.0,
1199,Revenue,Rental,90,2025-02-25,Summer,Rainy,6384.0,
1200,Expense,Ambulance Call,-1793,2025-02-25,Summer,Windy,,470.0
1201,Expense,Ambulance Call,-2120,2025-02-25,Winter,Foggy,,923.0
1202,Expense,Equipment Maintenance,-847,2025-02-25,Summer,Windy,,
1203,Expense,Equipment Maintenance,-866,2025-02-25,Winter,Snowy,,
1204,Expense,Staff Salary,-4703,2025-02-25,Winter,Foggy,,
1205,Revenue,Rental,150,2025-02-25,Summer,Rainy,3929.0,
1206,Expense,Ambulance Call,-1184,2025-02-25,Summer,Windy,,155.0
1207,Expense,Staff Salary,-7140,2025-02-25,Summer,Rainy,,
1208,Revenue,Ticket Sale,720,2025-02-25,Winter,Snowy,4797.0,
1209,Expense,Ambulance Call,-2153,2025-02-25,Summer,Windy,,569.0
1210,Expense,Ambulance Call,-1847,2025-02-25,Summer,Sunny,,406.0
1211,Revenue,Rental,315,2025-02-25,Winter,Foggy,4144.0,
1212,Expense,Staff Salary,-7225,2025-02-25,Winter,Snowy,,
1213,Expense,Staff Salary,-7618,2025-02-25,Winter,Foggy,,
1214,Expense,Staff Salary,-6126,2025-02-25,Summer,Windy,,
1215,Expense,Ambulance Call,-1578,2025-02-25,Summer,Windy,,416.0
1216,Expense,Ambulance Call,-1412,2025-02-25,Summer,Rainy,,645.0
1217,Expense,Ambulance Call,-1545,2025-02-25,Winter,Foggy,,627.0
1218,Expense,Ambulance Call,-1168,2025-02-25,Summer,Rainy,,738.0
1219,Revenue,Ticket Sale,160,2025-02-25,Summer,Rainy,7620.0,
1220,Revenue,Rental,90,2025-02-25,Summer,Rainy,8485.0,
1221,Revenue,Rental,225,2025-02-25,Winter,Snowy,5193.0,
1222,Expense,Ambulance Call,-2337,2025-02-25,Summer,Sunny,,745.0
1223,Expense,Staff Salary,-6079,2025-02-25,Summer,Rainy,,
1224,Expense,Staff Salary,-6641,2025-02-25,Winter,Snowy,,
1225,Revenue,Ticket Sale,320,2025-02-25,Summer,Rainy,2219.0,
1226,Expense,Equipment Maintenance,-300,2025-02-25,Winter,Foggy,,
1227,Expense,Equipment Maintenance,-872,2025-02-25,Summer,Sunny,,
1228,Expense,Ambulance Call,-1269,2025-02-25,Summer,Sunny,,650.0
1229,Revenue,Ticket Sale,400,2025-02-25,Winter,Sunny,6614.0,
1230,Expense,Ambulance Call,-1517,2025-02-25,Summer,Rainy,,177.0
1231,Revenue,Ticket Sale,2800,2025-02-25,Summer,Sunny,6317.0,
1232,Revenue,Rental,100,2025-02-25,Summer,Sunny,5896.0,
1233,Revenue,Rental,40,2025-02-25,Winter,Windy,6371.0,
1234,Expense,Staff Salary,-8321,2025-02-25,Summer,Windy,,
1235,Revenue,Ticket Sale,240,2025-02-25,Summer,Windy,3301.0,
1236,Expense,Equipment Maintenance,-425,2025-02-25,Summer,Rainy,,
1237,Expense,Ambulance Call,-1955,2025-02-25,Winter,Snowy,,861.0
1238,Expense,Ambulance Call,-2232,2025-02-25,Winter,Windy,,579.0
1239,Expense,Ambulance Call,-2120,2025-02-25,Winter,Foggy,,24.0
1240,Expense,Equipment Maintenance,-373,2025-02-25,Winter,Sunny,,
1241,Expense,Equipment Maintenance,-490,2025-02-25,Summer,Rainy,,
1242,Expense,Staff Salary,-8078,2025-02-25,Winter,Sunny,,
1243,Expense,Staff Salary,-8151,2025-02-25,Summer,Sunny,,
1244,Expense,Staff Salary,-4719,2025-02-25,Summer,Sunny,,
1245,Expense,Equipment Maintenance,-852,2025-02-25,Summer,Windy,,
1246,Expense,Ambulance Call,-1031,2025-02-25,Summer,Windy,,102.0
1247,Expense,Staff Salary,-7598,2025-02-25,Winter,Sunny,,
1248,Expense,Staff Salary,-8669,2025-02-25,Winter,Snowy,,
1249,Expense,Staff Salary,-4666,2025-02-25,Winter,Windy,,
1250,Expense,Equipment Maintenance,-583,2025-02-25,Winter,Sunny,,
1251,Expense,Equipment Maintenance,-793,2025-02-25,Summer,Rainy,,
1252,Revenue,Ticket Sale,4900,2025-02-25,Winter,Foggy,3976.0,
1253,Expense,Staff Salary,-8593,2025-02-25,Summer,Rainy,,
1254,Expense,Equipment Maintenance,-741,2025-02-25,Summer,Sunny,,
1255,Expense,Staff Salary,-4129,2025-02-25,Summer,Sunny,,
1256,Revenue,Ticket Sale,200,2025-02-25,Summer,Sunny,4690.0,
1257,Expense,Ambulance Call,-2315,2025-02-25,Summer,Sunny,,414.0
1258,Expense,Equipment Maintenance,-413,2025-02-25,Summer,Windy,,
1259,Expense,Staff Salary,-6060,2025-02-25,Winter,Foggy,,
1260,Revenue,Rental,135,2025-02-25,Winter,Snowy,4377.0,
1261,Revenue,Ticket Sale,7700,2025-02-25,Winter,Sunny,9739.0,
1262,Expense,Staff Salary,-6494,2025-02-25,Winter,Snowy,,
1263,Expense,Ambulance Call,-1985,2025-02-25,Summer,Sunny,,568.0
1264,Revenue,Rental,120,2025-02-25,Winter,Snowy,5963.0,
1265,Revenue,Rental,90,2025-02-25,Summer,Rainy,4559.0,
1266,Expense,Equipment Maintenance,-373,2025-02-25,Winter,Snowy,,
1267,Revenue,Ticket Sale,3500,2025-02-25,Winter,Windy,8273.0,
1268,Revenue,Ticket Sale,450,2025-02-25,Winter,Windy,8320.0,
1269,Revenue,Rental,150,2025-02-25,Summer,Sunny,7234.0,
1270,Expense,Staff Salary,-7188,2025-02-25,Winter,Snowy,,
1271,Revenue,Rental,135,2025-02-25,Winter,Snowy,2971.0,
1272,Expense,Ambulance Call,-1428,2025-02-25,Summer,Windy,,704.0
1273,Revenue,Ticket Sale,500,2025-02-25,Winter,Snowy,9305.0,
1274,Expense,Staff Salary,-8704,2025-02-25,Summer,Rainy,,
1275,Revenue,Ticket Sale,250,2025-02-25,Winter,Windy,1118.0,
1276,Revenue,Ticket Sale,100,2025-02-25,Summer,Rainy,6811.0,
1277,Expense,Equipment Maintenance,-429,2025-02-25,Summer,Sunny,,
1278,Revenue,Ticket Sale,100,2025-02-25,Summer,Sunny,7384.0,
1279,Expense,Ambulance Call,-2341,2025-02-25,Winter,Foggy,,68.0
1280,Revenue,Rental,120,2025-02-25,Winter,Snowy,1151.0,
1281,Expense,Equipment Maintenance,-636,2025-02-25,Winter,Snowy,,
1282,Expense,Staff Salary,-8212,2025-02-25,Winter,Sunny,,
1283,Expense,Ambulance Call,-1817,2025-02-25,Winter,Foggy,,704.0
1284,Revenue,Rental,40,2025-02-25,Winter,Windy,3861.0,
1285,Expense,Ambulance Call,-2364,2025-02-25,Winter,Snowy,,177.0
1286,Expense,Equipment Maintenance,-451,2025-02-25,Winter,Sunny,,
1287,Expense,Equipment Maintenance,-885,2025-02-25,Winter,Foggy,,
1288,Expense,Staff Salary,-4912,2025-02-25,Summer,Rainy,,
1289,Revenue,Ticket Sale,240,2025-02-25,Summer,Sunny,6432.0,
1290,Revenue,Rental,100,2025-02-25,Summer,Sunny,7679.0,
1291,Expense,Staff Salary,-4495,2025-02-25,Summer,Windy,,
1292,Revenue,Ticket Sale,400,2025-02-25,Winter,Snowy,1244.0,
1293,Expense,Equipment Maintenance,-400,2025-02-25,Winter,Sunny,,
1294,Expense,Equipment Maintenance,-856,2025-02-25,Winter,Sunny,,
1295,Expense,Staff Salary,-5552,2025-02-25,Summer,Rainy,,
1296,Expense,Staff Salary,-6120,2025-02-25,Summer,Sunny,,
1297,Expense,Equipment Maintenance,-313,2025-02-25,Winter,Foggy,,
1298,Revenue,Rental,30,2025-02-25,Summer,Rainy,6290.0,
1299,Expense,Equipment Maintenance,-456,2025-02-25,Winter,Windy,,
1300,Revenue,Rental,240,2025-02-25,Winter,Snowy,9433.0,
1301,Revenue,Ticket Sale,4200,2025-02-25,Winter,Snowy,2553.0,
1302,Expense,Staff Salary,-8654,2025-02-25,Summer,Rainy,,
1303,Revenue,Rental,200,2025-02-25,Winter,Snowy,5106.0,
1304,Expense,Equipment Maintenance,-564,2025-02-25,Summer,Rainy,,
1305,Expense,Ambulance Call,-2228,2025-02-25,Summer,Sunny,,738.0
1306,Revenue,Rental,90,2025-02-25,Summer,Windy,1560.0,
1307,Revenue,Rental,200,2025-02-25,Winter,Snowy,1234.0,
1308,Revenue,Rental,270,2025-02-25,Winter,Snowy,7500.0,
1309,Expense,Equipment Maintenance,-546,2025-02-25,Winter,Windy,,
1310,Expense,Staff Salary,-8626,2025-02-25,Summer,Sunny,,
1311,Revenue,Rental,60,2025-02-25,Summer,Rainy,8425.0,
1312,Expense,Ambulance Call,-1537,2025-02-25,Summer,Sunny,,956.0
1313,Revenue,Rental,30,2025-02-25,Summer,Rainy,5182.0,
1314,Expense,Equipment Maintenance,-453,2025-02-25,Summer,Windy,,
1315,Expense,Staff Salary,-4153,2025-02-25,Winter,Foggy,,
1316,Expense,Ambulance Call,-1091,2025-02-25,Summer,Sunny,,745.0
1317,Revenue,Ticket Sale,250,2025-02-25,Winter,Snowy,4721.0,
1318,Expense,Staff Salary,-5716,2025-02-25,Winter,Sunny,,
1319,Expense,Ambulance Call,-2154,2025-02-25,Summer,Sunny,,556.0
1320,Expense,Staff Salary,-6857,2025-02-25,Summer,Rainy,,
1321,Expense,Equipment Maintenance,-572,2025-02-25,Winter,Snowy,,
1322,Revenue,Rental,240,2025-02-25,Winter,Snowy,1273.0,
1323,Expense,Staff Salary,-8272,2025-02-25,Summer,Windy,,
1324,Expense,Staff Salary,-7767,2025-02-25,Winter,Sunny,,
1325,Revenue,Rental,150,2025-02-25,Summer,Windy,9697.0,
1326,Revenue,Ticket Sale,2800,2025-02-25,Summer,Sunny,3713.0,
1327,Expense,Staff Salary,-8662,2025-02-25,Winter,Snowy,,
1328,Expense,Ambulance Call,-1665,2025-02-25,Summer,Sunny,,82.0
1329,Expense,Equipment Maintenance,-654,2025-02-25,Summer,Rainy,,
1330,Expense,Equipment Maintenance,-607,2025-02-25,Summer,Rainy,,
1331,Expense,Ambulance Call,-1867,2025-02-25,Summer,Sunny,,2.0
1332,Expense,Staff Salary,-7701,2025-02-25,Winter,Foggy,,
1333,Expense,Staff Salary,-5069,2025-02-25,Summer,Sunny,,
1334,Expense,Equipment Maintenance,-601,2025-02-25,Winter,Sunny,,
1335,Expense,Equipment Maintenance,-707,2025-02-25,Winter,Snowy,,
1336,Expense,Equipment Maintenance,-488,2025-02-25,Winter,Snowy,,
1337,Expense,Equipment Maintenance,-428,2025-02-25,Winter,Windy,,
1338,Expense,Ambulance Call,-1560,2025-02-25,Winter,Snowy,,104.0
1339,Revenue,Rental,120,2025-02-25,Winter,Foggy,7577.0,
1340,Expense,Equipment Maintenance,-565,2025-02-25,Winter,Snowy,,
1341,Expense,Ambulance Call,-2141,2025-02-25,Winter,Foggy,,12.0
1342,Expense,Staff Salary,-6511,2025-02-25,Winter,Foggy,,
1343,Revenue,Rental,180,2025-02-25,Winter,Windy,8180.0,
1344,Revenue,Rental,70,2025-02-25,Winter,Windy,2153.0,
1345,Revenue,Ticket Sale,200,2025-02-25,Summer,Rainy,7250.0,
1346,Expense,Equipment Maintenance,-433,2025-02-25,Winter,Windy,,
1347,Expense,Ambulance Call,-1147,2025-02-25,Winter,Windy,,414.0
1348,Expense,Staff Salary,-7142,2025-02-25,Winter,Sunny,,
1349,Expense,Equipment Maintenance,-532,2025-02-25,Summer,Sunny,,
1350,Revenue,Ticket Sale,150,2025-02-25,Summer,Rainy,2723.0,
1351,Expense,Staff Salary,-6713,2025-02-25,Summer,Rainy,,
1352,Expense,Ambulance Call,-1089,2025-02-25,Summer,Rainy,,638.0
1353,Revenue,Ticket Sale,800,2025-02-25,Winter,Sunny,8955.0,
1354,Expense,Staff Salary,-8294,2025-02-25,Summer,Sunny,,
1355,Expense,Ambulance Call,-2184,2025-02-25,Summer,Windy,,167.0
1356,Expense,Staff Salary,-8633,2025-02-25,Summer,Windy,,
1357,Expense,Staff Salary,-7192,2025-02-25,Summer,Windy,,
1358,Expense,Staff Salary,-4300,2025-02-25,Summer,Sunny,,
1359,Expense,Staff Salary,-4723,2025-02-25,Winter,Sunny,,
1360,Revenue,Rental,50,2025-02-25,Winter,Sunny,6909.0,
1361,Revenue,Ticket Sale,1400,2025-02-25,Summer,Rainy,6690.0,
1362,Expense,Staff Salary,-7993,2025-02-25,Summer,Rainy,,
1363,Expense,Equipment Maintenance,-758,2025-02-25,Winter,Windy,,
1364,Expense,Staff Salary,-5537,2025-02-25,Winter,Snowy,,
1365,Expense,Ambulance Call,-1397,2025-02-25,Winter,Sunny,,157.0
1366,Revenue,Ticket Sale,150,2025-02-25,Summer,Rainy,8481.0,
1367,Expense,Ambulance Call,-2163,2025-02-25,Summer,Windy,,627.0
1368,Expense,Equipment Maintenance,-855,2025-02-25,Winter,Foggy,,
1369,Expense,Equipment Maintenance,-889,2025-02-25,Winter,Foggy,,
1370,Revenue,Rental,60,2025-02-25,Summer,Sunny,9966.0,
1371,Revenue,Rental,100,2025-02-25,Summer,Rainy,9189.0,
1372,Expense,Staff Salary,-6795,2025-02-25,Summer,Rainy,,
1373,Expense,Ambulance Call,-1281,2025-02-25,Winter,Foggy,,157.0
1374,Expense,Ambulance Call,-1660,2025-02-25,Winter,Windy,,921.0
1375,Revenue,Rental,60,2025-02-25,Winter,Windy,5336.0,
1376,Expense,Ambulance Call,-1995,2025-02-25,Summer,Rainy,,799.0
1377,Revenue,Rental,100,2025-02-25,Summer,Sunny,6288.0,
1378,Expense,Staff Salary,-6793,2025-02-25,Winter,Snowy,,
1379,Expense,Staff Salary,-5480,2025-02-25,Summer,Windy,,
1380,Expense,Staff Salary,-5102,2025-02-25,Summer,Windy,,
1381,Expense,Staff Salary,-7276,2025-02-25,Winter,Windy,,
1382,Revenue,Ticket Sale,7700,2025-02-25,Winter,Snowy,2483.0,
1383,Revenue,Rental,30,2025-02-25,Summer,Rainy,6573.0,
1384,Expense,Equipment Maintenance,-553,2025-02-25,Summer,Sunny,,
1385,Expense,Staff Salary,-5299,2025-02-25,Winter,Foggy,,
1386,Revenue,Rental,200,2025-02-25,Winter,Foggy,8250.0,
1387,Expense,Ambulance Call,-1557,2025-02-25,Winter,Snowy,,35.0
1388,Revenue,Rental,150,2025-02-25,Summer,Sunny,5019.0,
1389,Revenue,Rental,150,2025-02-25,Summer,Windy,3381.0,
1390,Revenue,Ticket Sale,150,2025-02-25,Summer,Sunny,8917.0,
1391,Expense,Staff Salary,-5535,2025-02-25,Summer,Windy,,
1392,Revenue,Rental,60,2025-02-25,Winter,Windy,9496.0,
1393,Expense,Staff Salary,-4077,2025-02-25,Summer,Windy,,
1394,Expense,Ambulance Call,-1783,2025-02-25,Summer,Windy,,644.0
1395,Expense,Ambulance Call,-2362,2025-02-25,Summer,Rainy,,644.0
1396,Expense,Staff Salary,-6721,2025-02-25,Winter,Foggy,,
1397,Revenue,Rental,50,2025-02-25,Summer,Sunny,6270.0,
1398,Expense,Staff Salary,-4237,2025-02-25,Winter,Sunny,,
1399,Expense,Ambulance Call,-2157,2025-02-25,Summer,Windy,,167.0
1400,Expense,Staff Salary,-5996,2025-02-25,Winter,Foggy,,
1401,Expense,Ambulance Call,-2215,2025-02-25,Winter,Windy,,83.0
1402,Expense,Equipment Maintenance,-655,2025-02-25,Summer,Windy,,
1403,Expense,Equipment Maintenance,-577,2025-02-25,Summer,Windy,,
1404,Revenue,Ticket Sale,4200,2025-02-25,Winter,Snowy,8347.0,
1405,Expense,Equipment Maintenance,-823,2025-02-25,Winter,Foggy,,
1406,Expense,Ambulance Call,-1179,2025-02-25,Winter,Sunny,,96.0
1407,Expense,Ambulance Call,-1122,2025-02-25,Summer,Windy,,40.0
1408,Revenue,Rental,100,2025-02-25,Summer,Rainy,7492.0,
1409,Expense,Staff Salary,-7122,2025-02-25,Summer,Rainy,,
1410,Revenue,Rental,90,2025-02-25,Summer,Rainy,9322.0,
1411,Revenue,Ticket Sale,4900,2025-02-25,Winter,Foggy,1867.0,
1412,Revenue,Ticket Sale,2100,2025-02-25,Summer,Windy,2163.0,
1413,Revenue,Rental,240,2025-02-25,Winter,Windy,4188.0,
1414,Revenue,Ticket Sale,4900,2025-02-25,Winter,Snowy,9109.0,
1415,Revenue,Ticket Sale,450,2025-02-25,Winter,Foggy,2542.0,
1416,Expense,Equipment Maintenance,-656,2025-02-25,Summer,Rainy,,
1417,Expense,Ambulance Call,-1815,2025-02-25,Summer,Sunny,,322.0
1418,Expense,Ambulance Call,-1646,2025-02-25,Winter,Foggy,,312.0
1419,Expense,Equipment Maintenance,-742,2025-02-25,Summer,Rainy,,
1420,Expense,Ambulance Call,-2092,2025-02-25,Winter,Snowy,,685.0
1421,Expense,Ambulance Call,-1522,2025-02-25,Winter,Snowy,,109.0
1422,Revenue,Ticket Sale,200,2025-02-25,Summer,Rainy,9583.0,
1423,Expense,Staff Salary,-8287,2025-02-25,Winter,Sunny,,
1424,Revenue,Ticket Sale,560,2025-02-25,Winter,Foggy,3760.0,
1425,Expense,Ambulance Call,-1377,2025-02-25,Winter,Sunny,,669.0
1426,Expense,Staff Salary,-4534,2025-02-25,Summer,Sunny,,
1427,Revenue,Rental,30,2025-02-25,Summer,Sunny,4088.0,
1428,Expense,Ambulance Call,-2316,2025-02-25,Winter,Snowy,,155.0
1429,Expense,Staff Salary,-5032,2025-02-25,Winter,Foggy,,
1430,Revenue,Rental,200,2025-02-25,Winter,Windy,9312.0,
1431,Expense,Staff Salary,-8500,2025-02-25,Summer,Sunny,,
1432,Expense,Ambulance Call,-1839,2025-02-25,Winter,Sunny,,501.0
1433,Revenue,Rental,280,2025-02-25,Winter,Foggy,9494.0,
1434,Revenue,Rental,30,2025-02-25,Winter,Windy,3543.0,
1435,Expense,Staff Salary,-7338,2025-02-25,Summer,Rainy,,
1436,Revenue,Ticket Sale,150,2025-02-25,Summer,Rainy,2072.0,
1437,Revenue,Rental,180,2025-02-25,Winter,Foggy,4923.0,
1438,Revenue,Ticket Sale,720,2025-02-25,Winter,Windy,6870.0,
1439,Expense,Staff Salary,-4546,2025-02-25,Summer,Windy,,
1440,Expense,Ambulance Call,-1630,2025-02-25,Winter,Sunny,,968.0
1441,Revenue,Rental,60,2025-02-25,Summer,Windy,5629.0,
1442,Revenue,Rental,40,2025-02-25,Winter,Windy,5799.0,
1443,Expense,Equipment Maintenance,-663,2025-02-25,Summer,Rainy,,
1444,Expense,Equipment Maintenance,-418,2025-02-25,Summer,Sunny,,
1445,Revenue,Ticket Sale,7000,2025-02-25,Winter,Windy,6267.0,
1446,Expense,Equipment Maintenance,-845,2025-02-25,Summer,Windy,,
1447,Expense,Ambulance Call,-2192,2025-02-25,Summer,Rainy,,86.0
1448,Revenue,Ticket Sale,4200,2025-02-25,Winter,Snowy,6031.0,
1449,Revenue,Ticket Sale,480,2025-02-25,Winter,Foggy,9753.0,
1450,Expense,Equipment Maintenance,-815,2025-02-25,Winter,Foggy,,
1451,Expense,Staff Salary,-6985,2025-02-25,Winter,Foggy,,
1452,Expense,Staff Salary,-4865,2025-02-25,Winter,Windy,,
1453,Revenue,Ticket Sale,480,2025-02-25,Winter,Foggy,4514.0,
1454,Revenue,Rental,50,2025-02-25,Summer,Sunny,6247.0,
1455,Revenue,Rental,120,2025-02-25,Winter,Windy,1255.0,
1456,Revenue,Ticket Sale,240,2025-02-25,Summer,Sunny,5758.0,
1457,Revenue,Rental,280,2025-02-25,Winter,Foggy,7388.0,
1458,Revenue,Ticket Sale,320,2025-02-25,Summer,Rainy,3554.0,
1459,Expense,Equipment Maintenance,-311,2025-02-25,Winter,Foggy,,
1460,Expense,Ambulance Call,-2104,2025-02-25,Summer,Sunny,,701.0
1461,Expense,Equipment Maintenance,-629,2025-02-25,Winter,Windy,,
1462,Revenue,Rental,60,2025-02-25,Summer,Rainy,8998.0,
1463,Revenue,Ticket Sale,800,2025-02-25,Winter,Windy,8358.0,
1464,Revenue,Ticket Sale,720,2025-02-25,Winter,Sunny,2888.0,
1465,Revenue,Rental,90,2025-02-25,Summer,Sunny,9797.0,
1466,Expense,Equipment Maintenance,-566,2025-02-25,Winter,Foggy,,
1467,Expense,Ambulance Call,-2470,2025-02-25,Summer,Windy,,492.0
1468,Revenue,Ticket Sale,160,2025-02-25,Summer,Sunny,7470.0,
1469,Revenue,Rental,60,2025-02-25,Winter,Windy,3082.0,
1470,Expense,Equipment Maintenance,-301,2025-02-25,Winter,Windy,,
1471,Revenue,Rental,180,2025-02-25,Winter,Sunny,1623.0,
1472,Revenue,Ticket Sale,350,2025-02-25,Winter,Sunny,4960.0,
1473,Revenue,Rental,50,2025-02-25,Summer,Rainy,8242.0,
1474,Expense,Ambulance Call,-1739,2025-02-25,Winter,Snowy,,68.0
1475,Expense,Ambulance Call,-1468,2025-02-25,Winter,Snowy,,443.0
1476,Expense,Equipment Maintenance,-511,2025-02-25,Winter,Foggy,,
1477,Expense,Equipment Maintenance,-411,2025-02-25,Winter,Sunny,,
1478,Expense,Ambulance Call,-2031,2025-02-25,Summer,Sunny,,932.0
1479,Revenue,Rental,270,2025-02-25,Winter,Snowy,4184.0,
1480,Expense,Equipment Maintenance,-776,2025-02-25,Summer,Sunny,,
1481,Expense,Staff Salary,-4873,2025-02-25,Winter,Snowy,,
1482,Revenue,Rental,30,2025-02-25,Summer,Windy,3348.0,
1483,Revenue,Ticket Sale,7000,2025-02-25,Winter,Sunny,7716.0,
1484,Expense,Ambulance Call,-1751,2025-02-25,Winter,Snowy,,645.0
1485,Revenue,Ticket Sale,800,2025-02-25,Winter,Snowy,4828.0,
1486,Expense,Staff Salary,-4853,2025-02-25,Summer,Sunny,,
1487,Expense,Staff Salary,-7732,2025-02-25,Winter,Windy,,
1488,Revenue,Ticket Sale,640,2025-02-25,Winter,Snowy,9938.0,
1489,Expense,Staff Salary,-5329,2025-02-25,Winter,Windy,,
1490,Expense,Staff Salary,-4477,2025-02-25,Summer,Rainy,,
1491,Revenue,Rental,90,2025-02-25,Summer,Rainy,9037.0,
1492,Expense,Equipment Maintenance,-319,2025-02-25,Summer,Windy,,
1493,Expense,Equipment Maintenance,-515,2025-02-25,Summer,Sunny,,
1494,Revenue,Rental,150,2025-02-25,Summer,Sunny,5699.0,
1495,Revenue,Rental,150,2025-02-25,Summer,Rainy,7030.0,
1496,Revenue,Rental,30,2025-02-25,Summer,Rainy,1697.0,
1497,Expense,Staff Salary,-8505,2025-02-25,Summer,Windy,,
1498,Revenue,Rental,280,2025-02-25,Winter,Windy,6782.0,
1499,Expense,Equipment Maintenance,-855,2025-02-25,Summer,Rainy,,
